client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
BR019847,2025-01-01,,,,,1.0,2025-01-07 12:54:00,35.0
MH039376,2025-01-01,,,,,1.0,2025-01-07 12:54:00,166.0
AP013355,2025-01-01,,1.0,,,1.0,2025-01-07 12:56:00,46.0
KA006602,2025-01-01,,,,,1.0,2025-01-07 12:59:00,68.0
OD006032,2025-01-01,,,,,1.0,2025-01-07 13:01:00,42.0
KA024363,2025-01-01,,,,,1.0,2025-01-07 13:02:00,88.0
TS003679,2025-01-01,,1.0,,,1.0,2025-01-07 13:02:00,46.0
KA025536,2025-01-01,,1.0,,,1.0,2025-01-07 13:04:00,56.0
WB045506,2025-01-01,,,,,1.0,2025-01-07 13:05:00,42.0
KL003832,2025-01-01,0.16666666666666666,0.6666666666666666,,0.16666666666666666,1.0,2025-01-07 13:06:00,53.0
MH016479,2025-01-01,,,,,1.0,2025-01-07 13:06:00,33.0
TN024150,2025-01-01,,,,,,2025-01-07 13:07:00,9.0
WB016885,2025-01-01,,,,,1.0,2025-01-07 13:09:00,42.0
TN005569,2025-01-01,,1.0,,,1.0,2025-01-07 13:12:00,48.0
HR005357,2025-01-01,,1.0,,,1.0,2025-01-07 13:13:00,44.0
HR005009,2025-01-01,,,,,1.0,2025-01-07 13:15:00,50.0
JK009105,2025-01-01,,,,,1.0,2025-01-07 13:17:00,63.0
KA040934,2025-01-01,,1.0,,,1.0,2025-01-07 13:17:00,78.0
AP018786,2025-01-01,,0.6,,,1.0,2025-01-07 13:19:00,59.0
MH051573,2025-01-01,,,,,1.0,2025-01-07 13:20:00,41.0
GJ023385,2025-01-01,,,,,,2025-01-07 13:21:00,24.0
PB015292,2025-01-01,0.16666666666666666,1.0,,,1.0,2025-01-07 13:28:00,45.0
DL008423,2025-01-01,,,,,1.0,2025-01-07 13:30:00,35.0
TS019720,2025-01-01,0.6666666666666666,,,,,2025-01-07 13:31:00,4.0
CH003040,2025-01-01,0.25,1.0,,,1.0,2025-01-07 13:34:00,74.0
CH001475,2025-01-01,,1.0,,,1.0,2025-01-07 13:41:00,80.0
KA029461,2025-01-01,,1.0,,,1.0,2025-01-07 13:46:00,62.0
DL009142,2025-01-01,,1.0,,,,2025-01-07 13:49:00,16.0
TS028480,2025-01-01,,,,,1.0,2025-01-07 13:56:00,57.0
AP013570,2025-01-01,0.16666666666666666,0.25,,,1.0,2025-01-07 13:58:00,45.0
MH042933,2025-01-01,,,,,1.0,2025-01-07 14:00:00,108.0
MH083045,2025-01-01,,0.5,,,1.0,2025-01-07 14:03:00,61.0
KL013799,2025-01-01,,,,,1.0,2025-01-07 14:26:00,97.0
KL013412,2025-01-01,,0.6666666666666666,,,1.0,2025-01-07 14:32:00,109.0
TN042480,2025-01-01,,,,,1.0,2025-01-07 14:36:00,57.0
UP055075,2025-01-01,,,,,,2025-01-07 14:37:00,18.0
TN040016,2025-01-01,,,,,1.0,2025-01-07 14:39:00,38.0
TS008163,2025-01-01,0.16666666666666666,0.16666666666666666,,,1.0,2025-01-07 14:43:00,120.0
WB040389,2025-01-01,,1.0,,,1.0,2025-01-07 14:45:00,33.0
OD006557,2025-01-01,,1.0,,,0.5,2025-01-07 14:50:00,36.0
HR006036,2025-01-01,,0.3333333333333333,,,1.0,2025-01-07 14:53:00,52.0
TN008626,2025-01-01,0.25,1.0,,,1.0,2025-01-07 14:58:00,41.0
HP001253,2025-01-01,,0.6666666666666666,,,1.0,2025-01-07 15:00:00,127.0
RJ013229,2025-01-01,0.3333333333333333,,,,1.0,2025-01-07 15:03:00,30.0
AS006201,2025-01-01,0.5,0.2,,,1.0,2025-01-07 15:09:00,127.0
TN022640,2025-01-01,,1.0,,,1.0,2025-01-07 15:12:00,58.0
KL014661,2025-01-01,,1.0,,,1.0,2025-01-07 15:13:00,114.0
MP013552,2025-01-01,,1.0,,,1.0,2025-01-07 15:17:00,62.0
TN001505,2025-01-01,,0.6666666666666666,,,,2025-01-07 15:18:00,15.0
RJ010399,2025-01-01,,1.0,,,1.0,2025-01-07 15:22:00,41.0
TN041300,2025-01-01,,0.6666666666666666,,,1.0,2025-01-07 15:25:00,71.0
AP022772,2025-01-01,1.0,,,,1.0,2025-01-07 15:28:00,107.0
TN044169,2025-01-01,,,,,1.0,2025-01-07 15:30:00,57.0
TN023575,2025-01-01,,,,,,2025-01-07 15:32:00,17.0
KL029141,2025-01-01,,1.0,,,1.0,2025-01-07 15:35:00,60.0
TN008041,2025-01-01,0.25,1.0,,,1.0,2025-01-07 15:35:00,72.0
WB044764,2025-01-01,,1.0,,,1.0,2025-01-07 15:42:00,62.0
AP033959,2025-01-01,0.5,1.0,,,,2025-01-07 15:43:00,1.0
WB002728,2025-01-01,0.16666666666666666,,,,1.0,2025-01-07 15:43:00,47.0
UP006974,2025-01-01,0.8333333333333334,,,,1.0,2025-01-07 15:46:00,103.0
KA019932,2025-01-01,1.0,,,,1.0,2025-01-07 15:47:00,41.0
MH016584,2025-01-01,0.3333333333333333,,,,,2025-01-07 16:02:00,25.0
DL008500,2025-01-01,,1.0,,,1.0,2025-01-07 16:14:00,55.0
RJ012546,2025-01-01,,,,,1.0,2025-01-07 16:18:00,52.0
WB002829,2025-01-01,1.0,1.0,,,1.0,2025-01-07 16:18:00,72.0
MH079138,2025-01-01,0.8333333333333334,,,,1.0,2025-01-07 16:22:00,102.0
MH066011,2025-01-01,,,,,,2025-01-07 16:24:00,21.0
UP034373,2025-01-01,1.0,,,,1.0,2025-01-07 16:24:00,100.0
MH011004,2025-01-01,,,,,1.0,2025-01-07 16:26:00,61.0
TN042320,2025-01-01,1.0,1.0,,,1.0,2025-01-07 16:27:00,89.0
TN006008,2025-01-01,1.0,1.0,,0.16666666666666666,1.0,2025-01-07 16:29:00,82.0
TN005883,2025-01-01,1.0,,,,,2025-01-07 16:30:00,11.0
OD015778,2025-01-01,1.0,0.3333333333333333,,,1.0,2025-01-07 16:32:00,76.0
UP068514,2025-01-01,0.6666666666666666,,,,1.0,2025-01-07 16:34:00,49.0
KL007001,2025-01-01,,,,,1.0,2025-01-07 16:36:00,43.0
TS025381,2025-01-01,,1.0,,,,2025-01-07 16:37:00,4.0
MN000262,2025-01-01,,1.0,,,1.0,2025-01-07 16:38:00,43.0
KL032544,2025-01-01,0.16666666666666666,,,,1.0,2025-01-07 16:41:00,44.0
TS014315,2025-01-01,0.16666666666666666,,,,1.0,2025-01-07 16:42:00,43.0
KL018906,2025-01-01,,,,,1.0,2025-01-07 16:46:00,42.0
TN034036,2025-01-01,0.25,1.0,,,0.5,2025-01-07 16:47:00,38.0
MH038176,2025-01-01,,1.0,,,1.0,2025-01-07 16:52:00,56.0
UP036035,2025-01-01,0.5,,,,0.5,2025-01-07 16:55:00,67.0
OD007241,2025-01-01,,,,,0.5,2025-01-07 17:19:00,43.0
MN001671,2025-01-01,,,,,0.5,2025-01-07 17:29:00,35.0
AS017501,2025-01-01,,0.2,,0.2,1.0,2025-01-07 17:31:00,62.5
KA001123,2025-01-01,0.16666666666666666,,,,1.0,2025-01-07 17:33:00,84.0
UP003376,2025-01-01,,1.0,,,1.0,2025-01-07 17:34:00,44.0
MH031619,2025-01-01,,,,,0.5,2025-01-07 17:35:00,32.5
KA003525,2025-01-01,1.0,0.8333333333333334,,,0.5,2025-01-07 17:38:00,33.0
MH039743,2025-01-01,,,,,,2025-01-07 17:45:00,25.0
MH073666,2025-01-01,,0.8,,,1.0,2025-01-07 17:45:00,39.0
RJ003354,2025-01-01,,1.0,,,,2025-01-08 10:22:00,23.0
KL021884,2025-01-01,,1.0,,,,2025-01-08 10:29:00,26.0
UP034015,2025-01-01,,,,,,2025-01-08 10:29:00,19.0
MP001870,2025-01-01,,,,,1.0,2025-01-08 10:37:00,51.0
AP019784,2025-01-01,,0.6666666666666666,,,1.0,2025-01-08 10:39:00,42.0
KA013437,2025-01-01,,1.0,,,,2025-01-08 10:41:00,9.0
JH005607,2025-01-01,,,,,1.0,2025-01-08 10:43:00,40.0
WB017243,2025-01-01,,0.5,,,,2025-01-08 10:44:00,8.0
JH005220,2025-01-01,,0.6666666666666666,,,1.0,2025-01-08 10:45:00,80.0
UP013108,2025-01-01,,,,,1.0,2025-01-08 10:45:00,59.0
MH036639,2025-01-01,,0.6666666666666666,,,1.0,2025-01-08 10:47:00,39.0
AS002983,2025-01-01,,,,,0.5,2025-01-08 10:52:00,54.0
KL010023,2025-01-01,,,,,1.0,2025-01-08 10:56:00,114.0
MP012908,2025-01-01,0.3333333333333333,,,,1.0,2025-01-08 11:01:00,75.0
TN053493,2025-01-01,,1.0,,0.25,0.5,2025-01-08 11:03:00,36.0
KA017719,2025-01-01,,,,,1.0,2025-01-08 11:06:00,55.0
KA038904,2025-01-01,,1.0,,,1.0,2025-01-08 11:08:00,52.0
KA008601,2025-01-01,,1.0,,,,2025-01-08 11:09:00,8.0
MP010134,2025-01-01,,,,,1.0,2025-01-08 11:09:00,40.0
KA003421,2025-01-01,,0.8,,,1.0,2025-01-08 11:14:00,77.0
KA041530,2025-01-01,1.0,1.0,,,1.0,2025-01-08 11:17:00,77.0
MH059216,2025-01-01,0.8333333333333334,1.0,,,1.0,2025-01-08 11:20:00,138.0
KA043051,2025-01-01,,1.0,,,0.5,2025-01-08 11:23:00,57.0
MH030009,2025-01-01,,1.0,,,1.0,2025-01-08 11:25:00,43.0
BR024222,2025-01-01,,,,,,2025-01-08 11:26:00,9.0
PB008932,2025-01-01,,,,,1.0,2025-01-08 11:29:00,46.0
OD015956,2025-01-01,1.0,0.75,,,1.0,2025-01-08 11:30:00,104.0
TS002741,2025-01-01,,,,,,2025-01-08 12:01:00,11.0
JK003319,2025-01-01,,,,,1.0,2025-01-08 12:04:00,51.0
TR001535,2025-01-01,1.0,1.0,,,1.0,2025-01-08 12:04:00,39.0
GJ024528,2025-01-01,1.0,,,,1.0,2025-01-08 12:06:00,128.0
JK004226,2025-01-01,0.16666666666666666,,,,1.0,2025-01-08 12:06:00,49.0
AP021384,2025-01-01,,1.0,,,1.0,2025-01-08 12:12:00,200.0
GJ022830,2025-01-01,1.0,0.6666666666666666,,,1.0,2025-01-08 12:13:00,74.0
TS027861,2025-01-01,1.0,1.0,,,1.0,2025-01-08 12:13:00,33.0
MP022810,2025-01-01,0.5,,,,1.0,2025-01-08 12:14:00,33.0
UP028029,2025-01-01,0.75,,,,,2025-01-08 12:14:00,12.0
UP030919,2025-01-01,1.0,1.0,,,,2025-01-08 12:15:00,15.0
UP027757,2025-01-01,0.5,0.6666666666666666,,,1.0,2025-01-08 12:17:00,61.0
BR027728,2025-01-01,0.8333333333333334,1.0,,,1.0,2025-01-08 12:18:00,127.0
PB016091,2025-01-01,1.0,1.0,,,,2025-01-08 12:19:00,15.0
GJ003334,2025-01-01,1.0,0.75,,0.25,1.0,2025-01-08 12:20:00,66.0
KA037371,2025-01-01,0.16666666666666666,0.6666666666666666,,,1.0,2025-01-08 12:22:00,114.0
TN020882,2025-01-01,,1.0,,,,2025-01-08 12:24:00,21.0
AP011263,2025-01-01,,0.75,,,1.0,2025-01-08 12:27:00,47.0
MH031658,2025-01-01,1.0,1.0,,,1.0,2025-01-08 12:29:00,56.0
WB034811,2025-01-01,,0.6,,,,2025-01-08 12:34:00,1.0
TS004976,2025-01-01,,0.75,,,,2025-01-08 12:35:00,15.0
BR030893,2025-01-01,,0.75,,,1.0,2025-01-08 12:38:00,63.0
KL029781,2025-01-01,,,,,1.0,2025-01-08 12:39:00,58.0
DL008861,2025-01-01,,0.6666666666666666,,,,2025-01-08 12:41:00,13.0
KA017837,2025-01-01,0.75,,,,,2025-01-08 12:41:00,24.0
DL013741,2025-01-01,,1.0,,,,2025-01-08 12:42:00,8.0
DL033050,2025-01-01,,,,,1.0,2025-01-08 12:43:00,34.0
KA036071,2025-01-01,1.0,1.0,,,,2025-01-08 12:49:00,4.0
KL014202,2025-01-01,,1.0,,,1.0,2025-01-08 13:08:00,46.0
UP030509,2025-01-01,0.75,0.6666666666666666,,,1.0,2025-01-08 13:14:00,45.0
KA042007,2025-01-01,,,,,1.0,2025-01-08 13:34:00,90.0
UP032393,2025-01-01,,,,,1.0,2025-01-08 13:45:00,45.0
AP000422,2025-01-01,,,,,1.0,2025-01-08 13:47:00,46.0
AP019580,2025-01-01,,1.0,,,,2025-01-08 13:47:00,17.0
AP021766,2025-01-01,,,,,1.0,2025-01-08 13:48:00,42.0
HR013093,2025-01-01,,1.0,,,1.0,2025-01-08 13:50:00,42.0
WB016914,2025-01-01,1.0,1.0,,,1.0,2025-01-08 13:56:00,91.0
TN490317,2025-01-01,,,,,1.0,2025-01-08 13:57:00,56.0
WB029737,2025-01-01,,1.0,,,,2025-01-08 13:59:00,24.0
MH049748,2025-01-01,1.0,,,,1.0,2025-01-08 14:03:00,110.0
UP004984,2025-01-01,1.0,1.0,,,,2025-01-08 14:05:00,20.0
RJ002580,2025-01-01,1.0,,,,1.0,2025-01-08 14:06:00,40.0
TN003851,2025-01-01,1.0,0.6666666666666666,,0.3333333333333333,1.0,2025-01-08 14:08:00,93.0
MH029045,2025-01-01,1.0,1.0,,,,2025-01-08 14:10:00,17.0
KL025709,2025-01-01,,0.3333333333333333,,,,2025-01-08 14:12:00,10.0
AS011183,2025-01-01,,1.0,,,,2025-01-08 14:14:00,12.0
MH034248,2025-01-01,0.3333333333333333,,,,1.0,2025-01-08 14:14:00,39.0
KL021320,2025-01-01,1.0,1.0,,,1.0,2025-01-08 14:15:00,45.0
KL029447,2025-01-01,1.0,1.0,,,1.0,2025-01-08 14:17:00,47.0
MH032885,2025-01-01,1.0,0.16666666666666666,,,,2025-01-08 14:18:00,28.0
TN014145,2025-01-01,1.0,1.0,,,1.0,2025-01-08 14:21:00,34.0
GJ021749,2025-01-01,1.0,1.0,,,,2025-01-08 14:29:00,7.0
AP000638,2025-01-01,0.16666666666666666,0.6,,,1.0,2025-01-08 14:31:00,76.0
MH032482,2025-01-01,,0.6666666666666666,,,,2025-01-08 14:32:00,16.0
MH012786,2025-01-01,1.0,,,,1.0,2025-01-08 14:34:00,46.0
MH043710,2025-01-01,1.0,0.16666666666666666,,,1.0,2025-01-08 14:36:00,109.0
HR003280,2025-01-01,0.5,0.3333333333333333,,,1.0,2025-01-08 14:38:00,38.0
AP021916,2025-01-01,,0.6666666666666666,,,1.0,2025-01-08 14:46:00,70.0
MN000292,2025-01-01,,0.75,,,1.0,2025-01-08 14:51:00,85.0
KA039820,2025-01-01,,0.8,,,1.0,2025-01-08 14:55:00,46.0
KA011118,2025-01-01,,,,,1.0,2025-01-08 14:58:00,42.0
MP009585,2025-01-01,,0.6666666666666666,,,1.0,2025-01-08 15:00:00,35.0
MH006300,2025-01-01,,,,,1.0,2025-01-08 15:02:00,43.0
PB007415,2025-01-01,,,,,1.0,2025-01-08 15:03:00,41.0
RJ019027,2025-01-01,0.16666666666666666,,,,1.0,2025-01-08 15:04:00,43.0
RJ009603,2025-01-01,,1.0,,,1.0,2025-01-08 15:09:00,48.0
HR008352,2025-01-01,,,,,1.0,2025-01-08 15:17:00,42.0
TN023033,2025-01-01,,1.0,,,0.5,2025-01-08 15:19:00,35.0
KA025249,2025-01-01,,1.0,,,1.0,2025-01-08 15:25:00,61.0
KA002250,2025-01-01,1.0,1.0,,,1.0,2025-01-08 15:28:00,87.0
MH043485,2025-01-01,,1.0,,,1.0,2025-01-08 15:29:00,52.0
CG000538,2025-01-01,1.0,1.0,,,1.0,2025-01-08 15:31:00,93.0
WB019307,2025-01-01,0.8333333333333334,,,,1.0,2025-01-08 15:34:00,39.0
BR010656,2025-01-01,,,,,0.5,2025-01-08 15:35:00,41.0
PC000824,2025-01-01,1.0,0.6666666666666666,,,1.0,2025-01-08 15:35:00,38.0
KL008258,2025-01-01,,0.3333333333333333,,,1.0,2025-01-08 15:37:00,75.0
UP035698,2025-01-01,1.0,,,,,2025-01-08 15:39:00,16.0
CG006523,2025-01-01,0.8333333333333334,,,,1.0,2025-01-08 15:41:00,32.0
HR012207,2025-01-01,1.0,,,,1.0,2025-01-08 15:57:00,91.0
HR002610,2025-01-01,1.0,0.2,,,,2025-01-08 15:59:00,1.0
WB019750,2025-01-01,1.0,1.0,,,1.0,2025-01-08 16:01:00,36.0
WB018094,2025-01-01,,0.25,,,,2025-01-08 16:02:00,21.0
JK001814,2025-01-01,,,,,1.0,2025-01-08 16:09:00,32.0
WB019076,2025-01-01,0.6666666666666666,,,,,2025-01-08 16:10:00,2.0
TN046167,2025-01-01,0.25,,,,1.0,2025-01-08 16:12:00,33.0
MP011171,2025-01-01,,1.0,,,1.0,2025-01-08 16:15:00,60.0
TS012058,2025-01-01,,,,,1.0,2025-01-08 16:15:00,63.0
JH012951,2025-01-01,1.0,,,,0.5,2025-01-08 16:16:00,42.5
TN000922,2025-01-01,0.5,1.0,,,1.0,2025-01-08 16:20:00,54.0
BR012485,2025-01-01,,1.0,,,1.0,2025-01-08 16:22:00,71.0
TS008618,2025-01-01,0.3333333333333333,,,,0.5,2025-01-08 16:23:00,59.0
TN009323,2025-01-01,,0.5,,,1.0,2025-01-08 16:25:00,36.0
RJ016406,2025-01-01,,,,,,2025-01-08 16:31:00,16.0
MP003435,2025-01-01,,0.6666666666666666,,,1.0,2025-01-08 16:36:00,62.0
MH065619,2025-01-01,,,,,1.0,2025-01-08 16:40:00,65.0
KA490207,2025-01-01,,,,,1.0,2025-01-08 16:42:00,31.0
DL016750,2025-01-01,,,,,1.0,2025-01-08 16:45:00,62.0
MP000386,2025-01-01,,0.8333333333333334,,0.16666666666666666,1.0,2025-01-08 16:51:00,87.0
MH051106,2025-01-01,,1.0,,,1.0,2025-01-08 16:54:00,72.0
RJ487769,2025-01-01,,,,,1.0,2025-01-08 16:56:00,173.0
RJ003087,2025-01-01,0.16666666666666666,1.0,,,1.0,2025-01-08 16:57:00,43.0
RJ012758,2025-01-01,0.5,1.0,,,1.0,2025-01-08 16:59:00,47.0
WB027883,2025-01-01,,1.0,,,1.0,2025-01-08 17:01:00,37.0
RJ003149,2025-01-01,,,,,1.0,2025-01-08 17:02:00,74.0
TN023498,2025-01-01,,,,,,2025-01-08 17:05:00,12.0
AP490254,2025-01-01,0.5,,,,1.0,2025-01-08 17:10:00,102.0
MH030626,2025-01-01,1.0,1.0,,,1.0,2025-01-08 17:10:00,35.0
AP034222,2025-01-01,0.2,0.25,,,1.0,2025-01-08 17:13:00,33.0
JK003405,2025-01-01,1.0,0.6,,,1.0,2025-01-08 17:13:00,35.0
WB006102,2025-01-01,0.5,,,,1.0,2025-01-08 17:15:00,38.0
JK003340,2025-01-01,1.0,0.6666666666666666,,,1.0,2025-01-08 17:16:00,71.0
MH057788,2025-01-01,,1.0,,,,2025-01-08 17:22:00,19.0
AS007223,2025-01-01,,0.3333333333333333,,,1.0,2025-01-08 17:25:00,59.0
GJ021760,2025-01-01,0.16666666666666666,,,,1.0,2025-01-08 17:25:00,54.0
WB000235,2025-01-01,,1.0,,,,2025-01-08 17:26:00,19.0
KL005078,2025-01-01,0.16666666666666666,0.8333333333333334,,,1.0,2025-01-08 17:27:00,74.0
DL004977,2025-01-01,,,,,0.5,2025-01-08 17:34:00,35.5
TS029838,2025-01-01,1.0,,,,1.0,2025-01-08 17:36:00,66.0
AS017417,2025-01-01,1.0,0.6666666666666666,,,1.0,2025-01-08 17:41:00,41.0
KA002727,2025-01-01,,,,,1.0,2025-01-08 17:41:00,40.0
UP033163,2025-01-01,0.8333333333333334,1.0,,0.2,,2025-01-08 17:41:00,23.0
MH037377,2025-01-01,0.4,,,,1.0,2025-01-08 17:42:00,32.0
KA011104,2025-01-01,0.6666666666666666,,,,1.0,2025-01-08 17:44:00,76.0
AS005542,2025-01-01,1.0,1.0,,,1.0,2025-01-08 17:48:00,60.0
TN023423,2025-01-01,0.3333333333333333,0.75,,,,2025-01-08 17:49:00,15.0
DL008698,2025-01-01,,1.0,,,1.0,2025-01-08 17:51:00,46.0
KL015887,2025-01-01,,,,,0.5,2025-01-08 17:51:00,30.0
TN027385,2025-01-01,,0.5,,,1.0,2025-01-08 17:53:00,59.0
TN009869,2025-01-01,,,,,1.0,2025-01-08 17:57:00,59.0
MH077565,2025-01-01,,,,,0.5,2025-01-09 10:16:00,40.0
KA042999,2025-01-01,,0.25,,,1.0,2025-01-09 10:18:00,91.0
RJ009377,2025-01-01,,0.8333333333333334,,,,2025-01-09 10:24:00,15.0
WB003252,2025-01-01,,0.6666666666666666,,,1.0,2025-01-09 10:26:00,52.0
MH053172,2025-01-01,1.0,,,,,2025-01-09 10:30:00,5.0
UP027734,2025-01-01,,1.0,,,0.5,2025-01-09 10:32:00,59.0
AP020912,2025-01-01,,1.0,,,1.0,2025-01-09 10:44:00,53.0
MH071547,2025-01-01,,1.0,,,,2025-01-09 10:48:00,17.0
TN052094,2025-01-01,,1.0,,,1.0,2025-01-09 10:51:00,56.0
WB024462,2025-01-01,,1.0,,,,2025-01-09 10:55:00,14.0
AP013454,2025-01-01,,1.0,,,,2025-01-09 10:59:00,14.0
KA019277,2025-01-01,,1.0,,,1.0,2025-01-09 11:01:00,105.0
UP061120,2025-01-01,,1.0,,,1.0,2025-01-09 11:03:00,43.0
OD014488,2025-01-01,,1.0,,,1.0,2025-01-09 11:08:00,44.0
MH021512,2025-01-01,,,,,1.0,2025-01-09 11:11:00,32.0
KL008194,2025-01-01,,1.0,,,1.0,2025-01-09 11:12:00,42.0
TN036550,2025-01-01,,1.0,,,1.0,2025-01-09 11:15:00,99.0
TS023568,2025-01-01,1.0,,,,1.0,2025-01-09 11:17:00,35.0
RJ021877,2025-01-01,,,,,1.0,2025-01-09 11:20:00,106.0
KA017482,2025-01-01,,0.6666666666666666,,,1.0,2025-01-09 11:21:00,94.0
WB019552,2025-01-01,,,,,1.0,2025-01-09 11:23:00,116.0
KL012738,2025-01-01,,,,,0.5,2025-01-09 11:27:00,41.0
BR005729,2025-01-01,,,,,,2025-01-09 12:07:00,17.0
HR004954,2025-01-01,,,,,1.0,2025-01-09 12:10:00,43.0
JH004834,2025-01-01,0.5,,,,1.0,2025-01-09 12:19:00,51.0
UP033213,2025-01-01,,,,,1.0,2025-01-09 12:22:00,95.0
TN039532,2025-01-01,0.25,1.0,,,,2025-01-09 12:23:00,8.0
KL013314,2025-01-01,,,,,1.0,2025-01-09 12:24:00,39.0
TS029706,2025-01-01,,1.0,,,0.3333333333333333,2025-01-09 12:25:00,30.0
RJ017862,2025-01-01,1.0,,,,0.5,2025-01-09 12:35:00,39.0
OD002701,2025-01-01,,1.0,,,,2025-01-09 12:36:00,15.0
BR021772,2025-01-01,,,,,0.3333333333333333,2025-01-09 12:37:00,29.5
AP028890,2025-01-01,,0.6666666666666666,,,1.0,2025-01-09 12:39:00,81.0
AP021709,2025-01-01,,1.0,,,1.0,2025-01-09 12:42:00,37.0
TN053586,2025-01-01,,,,,,2025-01-09 12:43:00,12.5
WB014361,2025-01-01,1.0,1.0,,,,2025-01-09 12:46:00,14.0
AP013893,2025-01-01,1.0,0.6666666666666666,,,1.0,2025-01-09 12:47:00,51.0
CG006824,2025-01-01,,,,,1.0,2025-01-09 12:49:00,44.0
KL013368,2025-01-01,0.25,1.0,,,1.0,2025-01-09 12:57:00,31.0
GJ010503,2025-01-01,1.0,0.2,,,,2025-01-09 12:58:00,12.0
GJ012265,2025-01-01,,0.5,,,1.0,2025-01-09 12:58:00,50.0
CG004130,2025-01-01,,,,,1.0,2025-01-09 13:00:00,52.0
OD014753,2025-01-01,,0.8333333333333334,,,,2025-01-09 13:02:00,16.0
RJ014299,2025-01-01,1.0,1.0,,,,2025-01-09 13:04:00,24.0
MP012973,2025-01-01,,,,,,2025-01-09 13:05:00,14.0
JK000379,2025-01-01,1.0,0.6,,0.2,1.0,2025-01-09 13:07:00,42.0
OD005269,2025-01-01,0.4,1.0,,,1.0,2025-01-09 13:09:00,49.0
PB008239,2025-01-01,,,,,0.3333333333333333,2025-01-09 13:09:00,57.0
UP027084,2025-01-01,1.0,1.0,,,1.0,2025-01-09 13:10:00,52.0
UP053710,2025-01-01,,,,,1.0,2025-01-09 13:10:00,35.0
GA000138,2025-01-01,0.8333333333333334,1.0,,,1.0,2025-01-09 13:11:00,35.0
MP009983,2025-01-01,,,,,,2025-01-09 13:11:00,12.0
KA016272,2025-01-01,,0.5,,,0.5,2025-01-09 13:13:00,69.0
KA019300,2025-01-01,0.8333333333333334,,,,,2025-01-09 13:13:00,18.0
KA017194,2025-01-01,1.0,0.2,,,1.0,2025-01-09 13:15:00,61.0
UP037131,2025-01-01,,1.0,,,1.0,2025-01-09 13:15:00,75.0
WB015785,2025-01-01,0.5,,,,0.3333333333333333,2025-01-09 13:16:00,35.0
AP016545,2025-01-01,,1.0,,,1.0,2025-01-09 13:18:00,48.0
KA038387,2025-01-01,0.3333333333333333,0.5,,,1.0,2025-01-09 13:18:00,43.0
KA043079,2025-01-01,0.3333333333333333,1.0,,,,2025-01-09 13:18:00,17.0
AS008400,2025-01-01,,0.75,,,1.0,2025-01-09 13:19:00,286.0
KL019054,2025-01-01,1.0,1.0,,,1.0,2025-01-09 13:20:00,100.0
TN007441,2025-01-01,,,,,1.0,2025-01-09 13:20:00,87.0
JK001560,2025-01-01,,,,,1.0,2025-01-09 13:22:00,37.0
TN021362,2025-01-01,0.5,0.16666666666666666,,,1.0,2025-01-09 13:22:00,95.0
TN018303,2025-01-01,0.5,,,,,2025-01-09 13:23:00,15.0
TN009847,2025-01-01,0.6666666666666666,1.0,,,1.0,2025-01-09 13:24:00,39.0
TN020611,2025-01-01,0.16666666666666666,,,,1.0,2025-01-09 13:25:00,52.0
TN043852,2025-01-01,1.0,,,,1.0,2025-01-09 13:26:00,42.0
OD005049,2025-01-01,1.0,0.25,,,1.0,2025-01-09 13:28:00,64.0
